row_id,order_id,customer_id,order_date,delivery_date,status,payment_method,currency,price,quantity,total_amount,channel
2099,ORD102099,C32200,2025-06-17,2025-06-20,delivered,credit_card,EUR,33.91,2.0,67.82,partner
1518,ORD101518,C54528,2024-05-16,2024-05-17,delivered,credit_card,EUR,39.32,3.0,117.96,web
405,ORD100405,C55066,2025-09-23,2025-09-28,shipped,paypal,EUR,51.46,3.0,154.38,app
757,ORD100757,C44498,2024-05-22,2024-05-26,delivered,credit_card,EUR,22.79,2.0,45.58,web
1441,ORD101441,C56145,2024-08-16,2024-08-18,delivered,cash,EUR,34.81,3.0,104.43,app
1716,ORD101716,C68129,2024-12-23,2025-01-01,shipped,paypal,USD,15.07,5.0,75.35,app
1380,ORD101380,C98244,2025-09-24,2025-09-25,shipped,paypal,EUR,23.76,3.0,71.28,web
1870,ORD101870,C13884,2025-02-12,2025-02-18,delivered,paypal,USD,32.24,,64.48,web
2039,ORD102039,C50466,2025-09-27,2025-10-01,delivered,cash,EUR,41.79,5.0,208.95,app
743,ORD100743,C34347,2025-01-14,2025-01-19,delivered,cash,EUR,38.46,3.0,115.38,web
806,ORD100806,C59040,2024-07-20,2024-07-29,delivered,paypal,EUR,23.87,2.0,47.74,web
2375,ORD102375,C99133,2025-04-30,2025-05-06,delivered,credit_card,EUR,14.89,5.0,74.45,web
1774,ORD101774,C79201,2024-01-25,2024-01-28,delivered,credit_card,EUR,55.05,1.0,55.05,app
2275,ORD102275,C48229,2024-02-02,2024-02-03,delivered,paypal,EUR,17.65,1.0,17.65,web
1517,ORD101517,C14371,2024-04-21,2024-04-23,delivered,paypal,EUR,50.02,2.0,100.04,web
148,ORD100148,C83949,,2025-11-22,shipped,cash,EUR,34.16,5.0,170.8,app
1749,ORD101749,C74737,2024-10-03,2024-10-10,cancelled,paypal,USD,36.93,4.0,147.72,app
2407,ORD102407,C73947,2025-07-31,2025-08-08,delivered,credit_card,EUR,22.81,2.0,45.62,web
692,ORD100692,C93822,2025-05-05,2025-05-13,delivered,credit_card,EUR,23.26,1.0,23.26,app
818,ORD100818,C69916,2024-07-06,2024-07-14,delivered,credit_card,EUR,17.99,2.0,35.98,partner
1858,,C57162,2025-05-04,2025-05-11,delivered,credit_card,EUR,26.77,1.0,26.77,web
2338,ORD102338,C13910,2025-09-13,2025-09-15,delivered,credit_card,USD,30.11,4.0,120.44,app
1813,ORD101813,C54595,2024-03-12,2024-03-13,cancelled,credit_card,EUR,13.14,1.0,13.14,web
701,ORD100701,C65454,2025-10-29,2025-11-07,processing,credit_card,USD,34.71,1.0,34.71,web
2276,ORD102276,C28898,2024-09-02,2024-09-07,delivered,credit_card,EUR,29.12,4.0,116.48,app
921,ORD100921,C61516,2025-07-29,2025-08-03,delivered,credit_card,USD,55.99,2.0,111.98,web
905,ORD100905,C73861,2024-09-14,2024-09-20,cancelled,cash,USD,26.45,4.0,105.8,web
454,ORD100454,C63723,2024-07-21,2024-07-28,delivered,cash,USD,29.21,3.0,87.63,web
1610,ORD101610,C79876,2024-01-03,2024-01-07,delivered,paypal,USD,63.36,3.0,190.08,web
1896,ORD101896,C61687,2024-08-03,2024-08-12,delivered,cash,EUR,24.3,2.0,48.6,web
1295,ORD101295,C56316,2024-07-20,2024-07-23,shipped,paypal,EUR,19.45,2.0,38.9,app
167,ORD100167,C25027,2025-12-06,2025-12-14,delivered,paypal,EUR,29.29,2.0,58.58,web
730,ORD100730,C75592,2025-09-06,2025-09-15,delivered,credit_card,EUR,11.98,4.0,47.92,app
2004,ORD102004,C81808,2024-01-13,2024-01-18,delivered,cash,EUR,22.47,4.0,89.88,web
26,ORD100026,C46216,2024-12-08,2024-12-15,processing,credit_card,EUR,27.14,5.0,135.7,app
1422,ORD101422,C63011,2024-12-17,2024-12-25,delivered,paypal,EUR,22.16,4.0,88.64,app
1611,ORD101611,C22934,2024-12-16,2024-12-24,cancelled,credit_card,EUR,19.52,2.0,39.04,partner
997,ORD100997,C42458,2024-12-14,2024-12-23,shipped,paypal,USD,35.68,3.0,107.04,app
1176,ORD101176,C38481,2024-09-24,2024-10-01,delivered,paypal,EUR,49.33,1.0,49.33,web
1040,ORD101040,C73554,2025-06-21,2025-06-30,cancelled,credit_card,EUR,32.38,5.0,161.9,partner
1717,ORD101717,C44114,2024-09-06,2024-09-14,delivered,paypal,USD,17.22,2.0,34.44,app
2349,ORD102349,C55375,2025-10-20,2025-10-26,shipped,credit_card,EUR,43.0,4.0,172.0,app
1997,ORD101997,C99402,2024-10-10,2024-10-11,delivered,credit_card,EUR,27.96,5.0,139.8,app
41,ORD100041,C78227,2025-12-10,2025-12-11,delivered,credit_card,EUR,21.41,3.0,64.23,app
1599,ORD101599,C73727,2024-09-02,2024-09-09,processing,credit_card,USD,23.32,3.0,69.96,app
2440,ORD102440,C42608,2025-06-15,2025-06-18,cancelled,cash,USD,18.8,2.0,37.6,web
1804,ORD101804,C21517,2025-05-03,2025-05-11,delivered,cash,EUR,107.44,1.0,107.44,web
2259,ORD102259,C99282,2025-05-22,2025-05-30,processing,credit_card,EUR,16.29,2.0,32.58,web
1406,ORD101406,C41231,2025-06-06,2025-06-08,cancelled,cash,EUR,20.61,5.0,103.05,app
609,ORD100609,C87180,2024-06-21,2024-06-23,processing,paypal,EUR,47.26,1.0,47.26,web
1132,ORD101132,C81499,2024-01-28,2024-02-02,delivered,paypal,EUR,46.71,5.0,233.55,web
28,ORD100028,C59088,2024-03-04,2024-03-05,cancelled,credit_card,EUR,30.27,1.0,30.27,app
441,ORD100441,C37085,2025-11-15,2025-11-22,delivered,paypal,EUR,16.21,4.0,64.84,web
2012,ORD102012,C23785,2024-03-30,2024-04-03,x_cancel,credit_card,EUR,13.16,5.0,65.8,web
1672,ORD101672,C34090,2025-01-05,2025-01-07,processing,credit_card,EUR,9.52,4.0,38.08,web
493,ORD100493,C64279,2025-09-17,2025-09-18,delivered,credit_card,USD,29.14,2.0,58.28,web
1258,ORD101258,C58636,2024-02-28,2024-03-08,processing,credit_card,EUR,22.92,4.0,91.68,web
1301,ORD101301,C46121,2025-03-01,2025-03-05,delivered,credit_card,EUR,35.62,5.0,178.1,web
1990,ORD101990,C57791,2024-05-17,2024-05-24,delivered,credit_card,EUR,51.87,5.0,259.35,web
1304,ORD101304,C64954,2024-01-17,2024-01-24,delivered,paypal,EUR,64.8,5.0,324.0,web
236,ORD100236,C69696,2025-02-23,2025-02-28,delivered,credit_card,EUR,30.96,1.0,30.96,web
551,ORD100551,C45426,2024-05-08,2024-05-15,delivered,credit_card,EUR,29.44,2.0,58.88,web
520,ORD100520,C42207,2024-09-12,2024-09-18,delivered,credit_card,EUR,24.65,5.0,123.25,web
1760,ORD101760,C44620,2024-06-14,2024-06-16,processing,credit_card,USD,31.65,4.0,126.6,app
1232,ORD101232,C97330,2024-10-20,2024-10-28,delivered,paypal,EUR,21.84,1.0,21.84,web
1138,ORD101138,C76929,2024-03-01,2024-03-03,cancelled,credit_card,EUR,31.08,1.0,31.08,web
720,ORD100720,C22522,2025-05-26,2025-06-02,delivered,paypal,EUR,24.4,3.0,73.2,web
2017,ORD102017,C75355,2024-02-12,2024-02-21,delivered,credit_card,EUR,12.64,1.0,12.64,web
2273,ORD102273,C51508,2025-12-22,2025-12-26,delivered,credit_card,EUR,35.11,2.0,70.22,web
58,ORD100058,C76903,2024-01-23,2024-01-24,delivered,paypal,USD,28.15,3.0,84.45,app
631,ORD100631,C39474,2024-12-02,2024-12-08,processing,credit_card,USD,13.66,2.0,27.32,web
1181,ORD101181,C93470,2024-01-24,2024-01-31,delivered,credit_card,EUR,45.74,2.0,91.48,web
1740,ORD101740,C48791,2024-09-02,2024-09-10,shipped,credit_card,EUR,43.14,2.0,86.28,web
592,ORD100592,C31588,2025-06-09,2025-06-11,cancelled,credit_card,EUR,20.07,2.0,40.14,app
1303,ORD101303,C90606,2024-01-16,2024-01-22,delivered,credit_card,EUR,25.65,4.0,102.6,app
2241,ORD102241,C69710,2024-12-03,2024-12-07,delivered,credit_card,EUR,30.39,1.0,30.39,web
939,ORD100939,C55751,2025-08-29,2025-09-04,delivered,paypal,EUR,39.41,2.0,78.82,app
2393,ORD102393,C29871,2024-02-05,2024-02-07,delivered,paypal,USD,22.38,,111.9,app
1249,ORD101249,C98011,2025-10-24,2025-11-01,delivered,credit_card,EUR,52.8,1.0,52.8,partner
904,ORD100904,C51303,2024-10-13,2024-10-16,cancelled,credit_card,USD,42.63,5.0,213.15,partner
1279,ORD101279,C87890,2024-11-22,2024-11-28,processing,credit_card,EUR,52.19,1.0,52.19,web
2053,ORD102053,C95277,2025-02-10,2025-02-14,shipped,credit_card,EUR,14.7,5.0,73.5,web
2466,ORD102466,C37104,2024-06-14,2024-06-16,delivered,credit_card,EUR,23.42,4.0,93.68,web
1945,ORD101945,C20705,2024-10-31,2024-11-06,delivered,paypal,EUR,38.46,1.0,38.46,web
1506,ORD101506,C92274,2024-07-02,2024-07-09,delivered,,EUR,61.67,3.0,185.01,app
1964,ORD101964,C83521,2024-11-21,2024-11-23,delivered,credit_card,USD,28.77,5.0,143.85,app
2022,ORD102022,C69240,2025-01-28,2025-02-05,shipped,credit_card,EUR,12.79,1.0,12.79,web
706,ORD100706,C10706,2025-12-31,2026-01-06,delivered,cash,EUR,25.45,5.0,127.25,web
1022,ORD101022,C88165,2025-08-28,2025-08-30,delivered,credit_card,USD,12.7,1.0,12.7,app
745,ORD100745,C42776,2025-08-15,2025-08-23,delivered,credit_card,EUR,13.67,3.0,41.01,app
1936,ORD101936,C43533,2025-04-23,2025-04-27,cancelled,cash,EUR,13.61,3.0,40.83,web
1510,ORD101510,C40001,2024-09-15,2024-09-19,delivered,paypal,EUR,58.42,3.0,175.26,web
513,ORD100513,C83490,2025-06-22,2025-06-28,shipped,credit_card,EUR,22.32,2.0,44.64,web
81,ORD100081,C49343,2024-12-03,2024-12-06,cancelled,credit_card,USD,35.67,2.0,71.34,web
2280,ORD102280,C78677,2025-09-12,2025-09-13,delivered,paypal,EUR,32.31,1.0,32.31,web
1308,ORD101308,C47349,2025-01-14,2025-01-18,processing,credit_card,USD,32.84,4.0,131.36,web
914,ORD100914,C63276,2025-03-12,2025-03-21,delivered,credit_card,EUR,42.94,5.0,214.7,web
2368,ORD102368,C24605,2025-11-04,2025-11-09,delivered,cash,EUR,40.13,5.0,200.65,web
1922,ORD101922,C84290,2025-07-12,2025-07-19,shipped,credit_card,EUR,41.37,3.0,124.11,web
150,ORD100150,C87009,2025-10-05,2025-10-10,processing,paypal,USD,75.13,2.0,150.26,app
774,ORD100774,C86169,2024-06-26,2024-07-01,shipped,credit_card,EUR,38.78,3.0,116.34,app
329,ORD100329,C59936,2024-04-02,2024-04-06,shipped,credit_card,EUR,137.37,5.0,686.85,app
6,ORD100006,C17735,2024-12-02,2024-12-11,processing,paypal,USD,33.82,5.0,169.1,app
943,ORD100943,C52674,2024-06-09,2024-06-14,delivered,paypal,EUR,49.75,1.0,49.75,web
1688,ORD101688,C94551,2024-01-31,2024-02-08,delivered,credit_card,EUR,60.75,1.0,60.75,app
734,ORD100734,C28743,2025-02-22,2025-03-02,delivered,,USD,26.08,5.0,130.4,web
909,ORD100909,C18254,2024-12-12,2024-12-13,delivered,credit_card,EUR,48.5,2.0,97.0,web
468,ORD100468,C26331,2025-06-10,2025-06-15,delivered,credit_card,EUR,54.79,5.0,273.95,app
181,ORD100181,C23707,2024-03-14,2024-03-20,cancelled,credit_card,EUR,27.58,3.0,82.74,app
164,ORD100164,C47615,2024-06-06,2024-06-12,delivered,paypal,EUR,37.8,3.0,113.4,web
451,ORD100451,C93231,2025-01-06,2025-01-12,shipped,credit_card,EUR,80.39,3.0,241.17,web
490,ORD100490,C93989,2024-11-29,2024-12-01,shipped,credit_card,EUR,20.6,3.0,61.8,app
2521,ORD102342,C59103,2024-03-12,2024-03-15,delivered,cash,EUR,16.63,4.0,66.52,app
1143,ORD101143,C86002,2024-12-25,2024-12-30,delivered,paypal,EUR,71.71,4.0,286.84,web
1311,ORD101311,C41322,2024-11-21,2024-11-28,delivered,paypal,USD,37.81,5.0,189.05,web
2476,ORD102476,C56929,2025-02-23,2025-03-02,delivered,credit_card,EUR,55.48,4.0,221.92,app
1111,ORD101111,C30956,2025-05-13,2025-05-16,delivered,credit_card,EUR,23.67,1.0,23.67,app
2448,ORD102448,C80033,2024-07-12,2024-07-21,shipped,credit_card,EUR,29.25,3.0,87.75,web
1387,ORD101387,C39280,2024-05-09,2024-05-14,cancelled,,EUR,16.42,3.0,49.26,web
1572,ORD101572,C76071,2025-09-01,2025-09-02,delivered,paypal,EUR,29.53,5.0,147.65,web
1812,ORD101812,C70613,2024-09-11,2024-09-18,delivered,credit_card,EUR,37.31,1.0,37.31,app
1566,ORD101566,C97142,2025-09-16,2025-09-22,delivered,credit_card,EUR,13.18,1.0,13.18,app
1602,ORD101602,C84334,2024-05-18,2024-05-26,delivered,credit_card,EUR,18.78,4.0,75.12,partner
1957,ORD101957,C57869,2024-01-29,2024-02-06,delivered,credit_card,EUR,25.59,5.0,127.95,app
1831,ORD101831,C95768,2024-07-16,2024-07-18,processing,paypal,EUR,31.51,3.0,94.53,web
2399,ORD102399,C76124,2025-03-03,2025-03-07,shipped,paypal,USD,20.23,1.0,20.23,app
327,ORD100327,C13367,2025-11-20,2025-11-21,delivered,cash,EUR,50.97,1.0,50.97,web
442,ORD100442,C21899,2025-07-11,2025-07-12,cancelled,paypal,EUR,13.23,3.0,39.69,partner
2557,ORD101993,C67510,2024-07-10,2024-07-17,delivered,credit_card,EUR,22.81,1.0,22.81,app
1700,ORD101700,C33884,2025-05-10,2025-05-18,delivered,credit_card,EUR,18.92,2.0,37.84,app
832,ORD100832,C50795,2024-06-30,2024-07-06,delivered,credit_card,EUR,17.01,5.0,85.05,app
2009,ORD102009,C66904,2025-12-07,2025-12-08,delivered,credit_card,EUR,0.0,2.0,61.6,web
1618,ORD101618,C20921,2024-05-31,2024-06-05,delivered,credit_card,EUR,20.04,1.0,20.04,web
2001,ORD102001,C15585,2025-01-25,2025-01-26,delivered,cash,EUR,26.84,4.0,107.36,partner
1385,ORD101385,C31158,2024-10-29,2024-11-07,delivered,cash,EUR,13.44,1.0,13.44,web
86,ORD100086,C18750,2024-09-27,2024-10-03,delivered,paypal,EUR,25.2,1.0,25.2,web
2509,ORD101917,C54154,2024-04-24,2024-04-29,delivered,paypal,EUR,22.61,1.0,22.61,web
777,ORD100777,C20662,2024-06-28,2024-07-01,delivered,credit_card,EUR,0.0,3.0,150.45,web
2242,ORD102242,C50732,2024-11-08,2024-11-12,shipped,paypal,EUR,34.72,1.0,34.72,web
54,ORD100054,C54800,2025-12-18,2025-12-27,delivered,paypal,EUR,31.33,3.0,93.99,app
1984,ORD101984,C67357,2024-12-08,2024-12-09,cancelled,credit_card,EUR,19.07,2.0,38.14,web
1287,ORD101287,C31107,2024-01-16,2024-01-17,delivered,cash,EUR,31.99,3.0,95.97,web
1784,ORD101784,C75452,2024-03-30,2024-04-01,cancelled,paypal,EUR,38.03,3.0,114.09,app
1666,ORD101666,C77648,2024-12-03,2024-12-08,delivered,paypal,EUR,55.96,-1.0,167.88,web
1245,ORD101245,C98697,2025-12-21,2025-12-28,shipped,credit_card,EUR,65.19,5.0,325.95,app
113,ORD100113,C51301,2025-03-12,2025-03-14,shipped,cash,EUR,21.78,4.0,87.12,web
2409,ORD102409,C12391,2025-04-01,2025-04-09,delivered,credit_card,USD,58.1,2.0,116.2,app
987,ORD100987,C38458,2025-12-01,2025-12-07,shipped,credit_card,EUR,-1.0,1.0,42.13,web
1993,ORD101993,C67510,2024-07-10,2024-07-17,delivered,credit_card,EUR,22.81,1.0,22.81,app
2528,ORD100432,C84335,2024-04-28,2024-05-07,delivered,paypal,EUR,50.32,4.0,201.28,web
1009,ORD101009,C56824,2024-09-12,2024-09-17,delivered,cash,USD,38.34,5.0,191.7,web
1198,ORD101198,C82247,2024-07-30,2024-08-06,delivered,credit_card,EUR,18.1,3.0,54.3,web
1394,ORD101394,C29406,2025-03-20,2025-03-26,processing,crypto,EUR,53.66,2.0,107.32,web
589,ORD100589,C85920,2024-12-07,2024-12-16,x_cancel,paypal,EUR,50.09,2.0,100.18,app
768,ORD100768,C22593,2024-04-08,2024-04-13,processing,credit_card,EUR,27.67,1.0,27.67,app
17,ORD100017,C21530,2025-01-19,2025-01-27,delivered,credit_card,EUR,33.66,2.0,67.32,web
1042,ORD101042,C47368,2024-03-03,2024-03-08,cancelled,paypal,EUR,22.68,5.0,113.4,web
2108,ORD102108,,2025-09-29,2025-10-08,delivered,credit_card,USD,14.72,2.0,29.44,web
285,ORD100285,C94403,2024-03-26,2024-04-03,,credit_card,USD,49.49,4.0,197.96,web
428,ORD100428,C12259,2024-05-15,2024-05-24,delivered,cash,EUR,22.33,2.0,44.66,app
2032,ORD102032,C18162,2025-05-29,2025-06-02,shipped,credit_card,USD,17.44,5.0,87.2,app
1435,ORD101435,C19170,2025-09-12,2025-09-21,delivered,credit_card,USD,30.89,3.0,92.67,web
669,ORD100669,C21889,2025-03-19,2025-03-27,shipped,paypal,EUR,18.55,1.0,18.55,app
31,ORD100031,C30451,2025-08-12,2025-08-13,shipped,cash,EUR,29.8,4.0,119.2,web
1341,ORD101341,C22313,2024-12-27,2025-01-01,shipped,cash,EUR,46.53,4.0,186.12,app
722,ORD100722,C86053,2025-07-20,2025-07-23,in_progress,credit_card,EUR,30.65,5.0,153.25,web
951,ORD100951,C37423,2024-02-10,2024-02-15,delivered,credit_card,EUR,44.51,1.0,44.51,web
1866,ORD101866,C19989,2024-05-01,2024-05-09,delivered,credit_card,EUR,45.65,3.0,136.95,partner
214,ORD100214,C76322,2025-01-05,2025-01-12,cancelled,credit_card,EUR,29.97,2.0,59.94,app
2138,ORD102138,C58531,2025-03-25,2025-03-27,delivered,paypal,EUR,12.21,1.0,12.21,web
1164,ORD101164,C56529,2025-01-10,2025-01-17,delivered,cash,EUR,14.39,5.0,71.95,app
326,ORD100326,C31280,2024-09-21,2024-09-24,delivered,paypal,EUR,31.17,4.0,124.68,web
560,ORD100560,C58285,2024-06-30,2024-07-03,delivered,cash,EUR,27.53,2.0,55.06,web
1383,ORD101383,C90728,2024-11-28,2024-11-29,delivered,paypal,EUR,23.24,4.0,92.96,web
1086,ORD101086,C82145,2024-11-26,2024-12-02,delivered,credit_card,EUR,42.45,5.0,212.25,web
1937,ORD101937,C59896,2025-11-23,2025-11-26,delivered,credit_card,EUR,19.78,1.0,19.78,app
341,ORD100341,C36182,2025-05-30,2025-06-08,delivered,credit_card,EUR,-1.0,4.0,379.28,web
147,ORD100147,C31054,2025-07-29,2025-08-03,shipped,credit_card,EUR,13.16,5.0,65.8,app
1947,ORD101947,C92515,2024-05-18,2024-05-24,delivered,paypal,EUR,21.62,2.0,43.24,app
2489,ORD102489,,2025-10-07,2025-10-13,delivered,credit_card,EUR,77.01,3.0,231.03,web
1107,ORD101107,C91638,2025-05-21,2025-05-30,delivered,credit_card,EUR,23.18,1.0,23.18,app
848,ORD100848,C83797,2024-03-30,2024-04-05,shipped,credit_card,EUR,18.88,5.0,94.4,web
966,ORD100966,C64140,2025-01-28,2025-02-01,shipped,paypal,EUR,18.37,2.0,36.74,partner
1072,ORD101072,C78086,2025-05-18,2025-05-27,delivered,credit_card,USD,26.65,3.0,79.95,app
155,ORD100155,C69571,2025-02-17,2025-02-26,processing,crypto,EUR,46.32,1.0,46.32,web
1761,ORD101761,C46822,2024-05-27,2024-06-04,cancelled,credit_card,EUR,36.24,1.0,36.24,web
2040,ORD102040,C36069,2025-03-13,2025-03-14,delivered,paypal,USD,30.02,3.0,90.06,partner
1002,ORD101002,C60247,2024-08-14,2024-08-21,delivered,credit_card,EUR,42.28,2.0,84.56,web
1952,ORD101952,C16457,2024-12-15,2024-12-16,shipped,credit_card,USD,24.47,1.0,24.47,web
2155,ORD102155,C54083,2024-05-24,2024-05-30,cancelled,paypal,USD,27.57,1.0,27.57,web
1956,ORD101956,C57576,2025-03-08,2025-03-09,delivered,credit_card,EUR,8.3,1.0,8.3,web
2274,ORD102274,C26004,2024-07-16,2024-07-19,delivered,paypal,EUR,35.98,2.0,71.96,app
2420,ORD102420,C33271,2025-12-14,2025-12-21,delivered,credit_card,EUR,15.83,4.0,63.32,app
1203,ORD101203,C78528,2025-10-24,2025-10-28,shipped,credit_card,EUR,50.15,1.0,50.15,partner
1728,ORD101728,C49994,2024-09-11,2024-09-14,delivered,paypal,EUR,28.26,1.0,28.26,web
2413,ORD102413,C64139,2025-03-19,2025-03-28,processing,credit_card,EUR,40.32,4.0,161.28,app
1474,ORD101474,C97941,2024-03-10,2024-03-17,delivered,credit_card,EUR,25.86,4.0,103.44,app
1564,ORD101564,C60123,2025-07-07,2025-07-11,delivered,credit_card,EUR,30.56,2.0,61.12,app
2257,ORD102257,C68741,2024-04-07,2024-04-08,processing,cash,EUR,25.15,2.0,50.3,app
875,ORD100875,C55407,2025-01-04,2025-01-10,delivered,credit_card,EUR,34.59,5.0,172.95,web
2308,ORD102308,C37707,2024-10-11,2024-10-16,delivered,credit_card,EUR,32.92,3.0,98.76,web
938,ORD100938,C51548,2025-11-14,2025-11-23,delivered,paypal,USD,21.38,2.0,42.76,web
2310,ORD102310,C35251,2024-05-28,2024-06-01,delivered,credit_card,EUR,67.49,1.0,67.49,web
346,ORD100346,C99223,2025-09-22,2025-09-24,delivered,paypal,EUR,20.96,2.0,41.92,app
2147,ORD102147,C94233,2024-02-28,2024-02-29,delivered,paypal,EUR,24.4,5.0,122.0,app
2544,ORD101674,C74584,2024-10-19,2024-10-20,shipped,paypal,USD,59.86,1.0,59.86,web
1502,ORD101502,C30611,2024-01-26,2024-01-31,cancelled,card,EUR,46.92,4.0,187.68,web
385,ORD100385,C21048,2024-04-22,2024-04-29,delivered,paypal,EUR,33.36,1.0,33.36,app
1673,ORD101673,C78257,2024-09-16,2024-09-25,delivered,credit_card,EUR,18.33,5.0,91.65,app
1732,ORD101732,C72953,2025-03-18,2025-03-21,shipped,cash,EUR,38.17,1.0,38.17,web
243,ORD100243,,2025-11-23,2025-12-01,shipped,credit_card,USD,36.61,5.0,183.05,app
1578,ORD101578,C20166,2024-06-29,2024-07-05,delivered,cash,EUR,25.25,2.0,50.5,app
936,ORD100936,C24212,2024-08-03,2024-08-09,delivered,credit_card,EUR,22.91,1.0,22.91,web
2210,ORD102210,C72989,2024-07-27,2024-08-02,shipped,credit_card,USD,12.3,5.0,61.5,app
312,ORD100312,C20698,2024-05-24,2024-05-30,shipped,credit_card,EUR,26.85,5.0,134.25,web
1459,ORD101459,C56447,2024-06-06,2024-06-15,delivered,paypal,EUR,37.82,3.0,113.46,web
2508,ORD101259,C82184,2025-02-13,2025-02-17,delivered,credit_card,EUR,60.66,1.0,60.66,web
1612,ORD101612,C70319,2024-04-20,2024-04-24,shipped,credit_card,EUR,38.54,5.0,192.7,app
1332,ORD101332,C48239,2025-08-13,2025-08-14,delivered,credit_card,EUR,27.82,1.0,27.82,app
968,ORD100968,C92840,2025-01-18,2025-01-21,delivered,crypto,EUR,14.41,5.0,72.05,partner
1454,ORD101454,C61492,2025-03-09,2025-03-12,delivered,paypal,EUR,11.21,1.0,11.21,app
660,ORD100660,C25904,2024-03-27,2024-04-04,processing,credit_card,EUR,-10.0,3.0,163.2,app
935,ORD100935,C94652,2025-03-19,2025-03-26,delivered,credit_card,EUR,52.7,2.0,105.4,web
370,ORD100370,C40202,2024-07-25,2024-08-03,shipped,credit_card,EUR,33.92,5.0,169.6,app
566,ORD100566,C30526,2025-08-29,2025-09-02,delivered,paypal,EUR,22.5,3.0,67.5,web
1024,ORD101024,C83968,2024-07-31,2024-08-09,delivered,paypal,EUR,30.94,5.0,154.7,app
824,ORD100824,C66097,2024-11-12,2024-11-17,shipped,credit_card,USD,39.97,2.0,79.94,app
982,ORD100982,C59232,2025-08-04,2025-08-09,cancelled,paypal,USD,11.76,1.0,11.76,web
2090,ORD102090,C89860,2025-05-22,2025-05-26,delivered,credit_card,EUR,33.2,1.0,33.2,web
2037,ORD102037,C13622,2025-06-12,2025-06-13,cancelled,paypal,EUR,33.29,5.0,166.45,web
2212,ORD102212,C64441,2025-10-10,2025-10-19,shipped,paypal,USD,64.08,3.0,192.24,web
1805,ORD101805,C14065,2025-07-17,2025-07-23,delivered,paypal,EUR,26.0,3.0,78.0,app
813,ORD100813,C35551,2024-06-13,2024-06-16,shipped,paypal,EUR,22.69,4.0,90.76,web
1430,ORD101430,C52324,2025-06-02,2025-06-03,delivered,credit_card,EUR,31.45,2.0,62.9,web
778,ORD100778,C34386,2025-12-26,2025-12-28,delivered,paypal,USD,43.17,2.0,86.34,app
1320,ORD101320,C20309,2024-04-02,2024-04-10,shipped,credit_card,EUR,23.84,4.0,95.36,web
1608,ORD101608,C31265,2025-01-09,2025-01-18,processing,credit_card,USD,47.34,3.0,142.02,app
1052,ORD101052,C55156,2025-11-17,2025-11-21,delivered,paypal,EUR,81.33,1.0,81.33,web
1917,ORD101917,C54154,2024-04-24,2024-04-29,delivered,paypal,EUR,22.61,1.0,22.61,web
1013,ORD101013,C38300,2024-04-13,2024-04-14,processing,paypal,USD,61.29,1.0,61.29,web
1401,ORD101401,C31723,2025-11-26,2025-12-05,cancelled,credit_card,USD,51.73,5.0,258.65,web
1808,ORD101808,C18085,2025-08-09,2025-08-16,processing,credit_card,EUR,24.4,4.0,97.6,web
2134,ORD102134,C49633,2024-03-14,2024-03-17,shipped,credit_card,EUR,35.14,5.0,175.7,web
1855,ORD101855,C86673,2025-08-25,2025-09-01,shipped,credit_card,EUR,51.07,2.0,102.14,app
126,ORD100126,C17127,2025-12-16,2025-12-21,delivered,credit_card,USD,79.9,3.0,239.7,web
887,ORD100887,C27373,2025-06-22,2025-06-29,processing,credit_card,EUR,39.14,4.0,156.56,web
2103,ORD102103,C21642,2025-07-07,2025-07-10,shipped,credit_card,EUR,68.29,5.0,341.45,web
1347,ORD101347,C73078,2024-09-19,2024-09-27,shipped,paypal,EUR,38.86,4.0,155.44,web
1007,ORD101007,C55326,2025-08-16,2025-08-24,cancelled,cash,EUR,23.45,3.0,70.35,web
355,ORD100355,C99312,2024-02-26,2024-02-27,,cash,EUR,13.21,2.0,26.42,web
1003,ORD101003,C89775,2024-05-27,2024-05-28,shipped,apple_pay,EUR,63.29,2.0,126.58,web
1483,ORD101483,C20086,2025-05-07,2025-05-10,delivered,paypal,USD,39.09,4.0,156.36,web
682,ORD100682,C96393,2025-06-29,2025-07-05,delivered,credit_card,EUR,19.92,-1.0,19.92,web
827,ORD100827,C90732,2024-06-03,2024-06-11,cancelled,credit_card,EUR,34.81,5.0,174.05,app
1576,ORD101576,C59335,2025-12-17,2025-12-25,shipped,card,USD,35.17,2.0,70.34,web
984,ORD100984,C62842,2024-10-24,2024-10-31,shipped,paypal,EUR,16.05,2.0,32.1,web
1233,ORD101233,C77497,2025-11-12,2025-11-16,delivered,credit_card,EUR,34.31,1.0,34.31,web
2184,ORD102184,C67041,2025-01-12,2025-01-21,processing,credit_card,EUR,27.26,3.0,81.78,app
140,ORD100140,C98445,2024-06-24,2024-06-25,shipped,paypal,EUR,26.51,1.0,26.51,web
217,ORD100217,C18675,2025-05-19,2025-05-25,processing,credit_card,USD,44.59,4.0,178.36,web
2110,ORD102110,C35299,2024-03-08,2024-03-14,cancelled,cash,USD,30.59,5.0,152.95,web
2467,ORD102467,C71156,2024-09-04,2024-09-05,delivered,credit_card,EUR,44.92,2.0,89.84,app
2283,ORD102283,C80870,2025-07-06,2025-07-13,delivered,credit_card,EUR,110.56,5.0,552.8,web
2348,ORD102348,C28131,2024-04-21,2024-04-28,delivered,,EUR,25.22,4.0,100.88,web
